23.472235,17959.43945,4781.419922,12.98,0.28,1.67,62.086296,2078.540039
23.627439,18024.16992,4765.419922,13.4,0.26,1.76,62.212803,2082.169922
23.581791,18030.21094,4773.470215,13.05,0.26,1.76,63.34164,2081.879883
23.536148,18053.71094,4806.859863,12.87,0.26,1.75,64.480217,2088.77002
23.463106,18038.23047,4806.910156,12.51,0.25,1.72,63.799015,2090.570068
23.344421,17983.07031,4777.439941,12.5,0.23,1.68,66.085899,2080.350098
23.070532,17823.07031,4736.049805,12.54,0.25,1.65,65.599327,2058.899902
22.878813,17832.99023,4726.810059,12.21,0.25,1.61,67.107689,2058.199951
22.458847,17501.65039,4652.569824,11.47,0.26,1.57,68.703636,2020.579956
21.974977,17371.64063,4592.740234,10.98,0.25,1.5,70.990509,2002.609985
21.984108,17584.51953,4650.470215,11.19,0.25,1.47,69.959,2025.900024
22.248869,17907.86914,4736.189941,11.31,0.23,1.5,69.686508,2062.139893
21.938463,17737.36914,4704.069824,11.12,0.22,1.45,72.897873,2044.810059
21.892813,17640.83984,4664.709961,10.47,0.19,1.39,75.243134,2028.26001
21.783258,17613.67969,4661.5,10.59,0.2,1.37,72.138824,2023.030029
21.710222,17427.08984,4639.319824,11.04,0.18,1.33,73.121696,2011.27002
21.527624,17320.71094,4570.819824,10.48,0.16,1.22,76.897476,1992.670044
21.536758,17511.57031,4634.379883,11.09,0.17,1.29,78.726974,2019.420044
21.774128,17515.23047,4654.850098,10.5,0.17,1.31,81.393379,2022.550049
21.94759,17554.2793,4667.419922,10.68,0.17,1.35,81.61721,2032.119995
22.166702,17813.98047,4750.399902,10.47,0.17,1.39,80.030975,2063.149902
22.349295,17672.59961,4757.879883,10.16,0.17,1.33,78.473961,2051.820068
22.449718,17678.69922,4771.759766,10.07,0.18,1.36,80.751114,2057.090088
22.257996,17387.21094,4681.5,10.32,0.17,1.34,82.619537,2029.550049
21.764999,17191.36914,4637.990234,9.85,0.17,1.25,81.159828,2002.160034
21.984108,17416.84961,4683.410156,9.92,0.17,1.28,80.828957,2021.25
21.81065,17164.94922,4635.240234,10.68,0.18,1.18,82.969864,1994.98999
22.102795,17361.03906,4676.689941,11.27,0.17,1.19,82.522224,2020.849976
22.340162,17666.40039,4727.740234,11.93,0.21,1.28,81.364189,2050.030029
22.057142,17673.01953,4716.700195,11.06,0.2,1.29,81.529617,2041.51001
22.367552,17884.88086,4765.100098,11.59,0.2,1.3,82.843353,2062.52002
22.385815,17824.28906,4744.399902,11.88,0.26,1.48,78.999458,2055.469971
22.495369,17729.21094,4726.009766,12.11,0.24,1.49,80.050446,2046.73999
22.568403,17868.75977,4787.640137,11.51,0.25,1.52,77.111565,2068.590088
22.614054,17862.14063,4801.180176,11.22,0.24,1.53,76.060585,2068.530029
22.72361,17972.38086,4857.609863,11.67,0.23,1.5,76.488762,2088.47998
22.960976,18019.34961,4893.839844,12.01,0.23,1.53,76.196815,2096.98999
22.97924,18047.58008,4899.27002,12.13,0.25,1.62,74.435425,2100.340088
23.052271,18029.84961,4906.359863,11.75,0.23,1.52,76.187088,2099.679932
23.043062,17985.76953,4924.700195,11.62,0.23,1.58,74.834419,2097.449951
23.227327,18140.43945,4955.970215,11.33,0.23,1.61,74.065636,2110.300049
23.190479,18116.83984,4960.970215,10.95,0.22,1.56,73.99752,2109.659912
23.393175,18209.18945,4968.120117,10.9,0.22,1.47,74.659256,2115.47998
23.872278,18224.57031,4967.140137,11.31,0.21,1.47,76.615265,2113.860107
23.853851,18214.41992,4987.890137,10.88,0.22,1.54,76.878014,2110.73999
23.945988,18132.69922,4963.529785,10.95,0.22,1.5,77.062904,2104.5
24.056549,18288.63086,5008.100098,11.07,0.22,1.57,75.778366,2117.389893
23.82621,18203.36914,4979.899902,11.18,0.26,1.61,74.338127,2107.780029
23.641939,18096.90039,4967.140137,11.53,0.26,1.6,71.730103,2098.530029
23.789356,18135.7207,4982.810059,11.34,0.25,1.57,71.545204,2101.040039
23.420816,17856.7793,4927.370117,11.03,0.27,1.7,67.3899,2071.26001
23.623514,17995.7207,4942.439941,11.1,0.27,1.66,66.689247,2079.429932
23.190479,17662.93945,4859.790039,10.79,0.25,1.62,65.356049,2044.160034
23.208904,17635.39063,4849.939941,10.7,0.25,1.6,67.633186,2040.23999
23.402388,17895.2207,4893.290039,10.44,0.24,1.59,67.760796,2065.949951
23.070702,17749.31055,4871.759766,10.03,0.24,1.6,67.034401,2053.399902
23.44846,17977.41992,4929.509766,9.7,0.26,1.57,67.485947,2081.189941
23.319468,17849.08008,4937.430176,9.44,0.27,1.56,67.368149,2074.280029
23.623514,18076.18945,4982.830078,9.99,0.23,1.41,69.409904,2099.5
23.337894,17959.0293,4992.379883,9.57,0.26,1.48,69.282303,2089.27002
23.402388,18127.65039,5026.419922,9.79,0.24,1.42,70.852882,2108.100098
23.466881,18116.03906,5010.970215,10.01,0.24,1.41,72.030815,2104.419922
23.282614,18011.14063,4994.72998,10.06,0.24,1.37,71.255341,2091.5
22.950924,17718.53906,4876.52002,10.42,0.25,1.41,70.391518,2061.050049
22.849573,17678.23047,4863.359863,10.94,0.28,1.47,69.704391,2056.149902
22.904861,17712.66016,4891.220215,10.25,0.27,1.42,69.655312,2061.02002
23.144411,17976.31055,4947.439941,10.27,0.27,1.41,69.606232,2086.23999
22.858789,17776.11914,4900.879883,10.05,0.26,1.37,67.996376,2067.889893
22.886427,17698.17969,4880.22998,10.51,0.27,1.32,70.195198,2059.689941
22.978567,17763.24023,4886.939941,10.51,0.25,1.35,69.625862,2066.959961
23.199694,17880.84961,4917.319824,11.04,0.21,1.31,70.735085,2080.620117
23.052271,17875.41992,4910.22998,11.47,0.22,1.32,69.478615,2076.330078
23.043062,17902.50977,4950.819824,10.81,0.22,1.35,68.987808,2081.899902
23.706438,17958.73047,4974.560059,10.79,0.22,1.4,68.477379,2091.179932
26.267799,18057.65039,4995.97998,11.03,0.24,1.41,69.881088,2102.060059
25.457008,17977.03906,4988.25,11.08,0.23,1.38,69.900711,2092.429932
25.549145,18036.69922,4977.290039,11.29,0.23,1.34,71.274971,2095.840088
25.300377,18112.60938,5011.02002,11.89,0.23,1.33,73.051697,2106.629883
25.134533,18105.76953,5007.790039,12.08,0.22,1.31,73.98423,2104.98999
25.10689,17826.30078,4931.810059,12.01,0.23,1.31,73.277473,2081.179932
24.894979,18034.92969,4994.600098,12.05,0.24,1.33,74.00386,2100.399902
24.52644,17949.58984,5014.100098,11.76,0.23,1.35,73.954773,2097.290039
24.793631,18038.26953,5035.169922,11.68,0.23,1.41,72.835739,2107.959961
24.73835,18058.68945,5056.060059,11.94,0.24,1.37,74.690987,2112.929932
24.692284,18080.14063,5092.080078,11.91,0.24,1.34,73.179306,2117.689941
24.765991,18037.9707,5060.25,11.8,0.25,1.36,72.875,2108.919922
24.987118,18110.14063,5055.419922,11.85,0.24,1.39,75.967087,2114.76001
24.959476,18035.5293,5023.640137,12.19,0.25,1.43,76.526611,2106.850098
24.950264,17840.51953,4941.419922,12.46,0.24,1.43,74.769516,2085.51001
25.162176,18024.06055,5005.390137,12.39,0.25,1.5,74.396507,2108.290039
25.12532,18070.40039,5016.930176,12.29,0.25,1.51,74.749886,2114.48999
24.802847,17928.19922,4939.330078,12.64,0.24,1.54,73.679924,2089.459961
24.701494,17841.98047,4919.640137,12.69,0.25,1.58,72.629601,2080.149902
24.91341,17924.06055,4945.540039,12.27,0.24,1.55,72.384193,2088
25.208241,18191.10938,5003.549805,12.4,0.23,1.5,72.001366,2116.100098
24.802847,18105.16992,4993.569824,12.37,0.25,1.59,72.070076,2105.330078
24.904196,18068.23047,4976.189941,12.63,0.25,1.58,72.63942,2099.120117
25.070038,18060.49023,4981.689941,12.54,0.24,1.57,75.034561,2098.47998
25.254309,18252.24023,5050.799805,12.48,0.23,1.51,75.181786,2121.100098
25.12532,18272.56055,5048.290039,12.48,0.23,1.46,74.769516,2122.72998
25.162176,18298.88086,5078.439941,12.43,0.22,1.54,74.946205,2129.199951
25.199028,18312.39063,5070.029785,11.88,0.23,1.6,72.413643,2127.830078
25.466219,18285.40039,5071.740234,12.02,0.23,1.57,72.767021,2125.850098
25.539927,18285.74023,5090.790039,12.45,0.22,1.53,72.59034,2130.820068
25.503078,18232.01953,5089.359863,12.28,0.23,1.57,72.217323,2126.060059
25.355658,18041.53906,5032.75,11.92,0.24,1.54,69.655312,2104.199951
25.355658,18162.99023,5106.589844,11.77,0.27,1.53,70.254089,2123.47998
25.457008,18126.11914,5097.97998,11.82,0.26,1.51,70.843063,2120.790039
25.12532,18010.67969,5070.029785,12.35,0.26,1.49,70.901962,2107.389893
25.134533,18040.36914,5082.930176,12.37,0.26,1.55,70.921593,2111.72998
25.180599,18011.93945,5076.52002,12.62,0.26,1.61,71.795227,2109.600098
25.364872,18076.26953,5099.22998,12.25,0.26,1.69,70.126488,2114.070068
25.116106,17905.58008,5059.120117,11.91,0.27,1.65,69.69458,2095.840088
25.143747,17849.46094,5068.459961,12.07,0.29,1.75,68.60498,2092.830078
25.097681,17766.55078,5021.629883,11.92,0.27,1.72,69.400085,2079.280029
25.180599,17764.03906,5013.870117,12.28,0.27,1.74,69.282303,2080.149902
25.457008,18000.40039,5076.689941,12.56,0.28,1.8,71.088463,2105.199951
25.346441,18039.36914,5082.509766,12.45,0.28,1.74,70.911774,2108.860107
25.235882,17898.83984,5051.100098,12.31,0.28,1.75,70.155937,2094.110107
25.070038,17791.16992,5029.970215,12.23,0.28,1.71,70.195198,2084.429932
25.079252,17904.48047,5055.549805,12.31,0.28,1.68,69.125237,2096.290039
25.12532,17935.74023,5064.879883,12.25,0.27,1.63,69.969429,2100.439941
25.431953,18115.83984,5132.950195,12.36,0.26,1.65,70.833252,2121.23999
25.311157,18015.94922,5117,12.15,0.25,1.59,69.027077,2109.98999
25.478413,18119.7793,5153.970215,12.23,0.27,1.68,68.8013,2122.850098
25.599205,18144.07031,5160.089844,12.45,0.3,1.71,68.300682,2124.199951
25.329744,17966.07031,5122.410156,12.26,0.3,1.69,69.203766,2108.580078
25.12532,17890.35938,5112.189941,12.12,0.29,1.7,68.457741,2102.310059
25.171782,17946.67969,5080.509766,12.11,0.29,1.75,67.643005,2101.48999
24.753643,17596.34961,4958.470215,11.79,0.27,1.62,67.427048,2057.639893
24.688599,17619.50977,4986.870117,12.05,0.28,1.63,65.71904,2063.110107
24.772226,17757.91016,5013.120117,11.5,0.28,1.7,63.834339,2077.419922
24.883728,17730.10938,5009.209961,11.41,0.26,1.64,65.326393,2076.780029
24.447008,17683.58008,4991.939941,10.61,0.26,1.56,65.76812,2068.76001
24.59568,17776.91016,4997.459961,10.61,0.25,1.55,62.97052,2081.340088
24.056747,17515.41992,4909.759766,10.35,0.24,1.5,62.99015,2046.680054
24.177547,17548.61914,4922.399902,10.54,0.25,1.58,63.225746,2051.310059
24.409843,17760.41016,4997.700195,10.55,0.28,1.68,62.980343,2076.620117
24.59568,17977.67969,5071.509766,10.44,0.28,1.71,63.883427,2099.600098
24.772226,18053.58008,5104.890137,10.59,0.27,1.67,63.451511,2108.949951
24.874439,18050.16992,5098.939941,10.27,0.28,1.63,62.361919,2107.399902
25.12532,18120.25,5163.180176,10.11,0.29,1.66,62.31284,2124.290039
25.311157,18086.44922,5210.140137,10.11,0.29,1.67,60.74226,2126.639893
25.218237,18100.41016,5218.859863,9.92,0.31,1.72,57.483303,2128.280029
24.948776,17919.28906,5208.120117,10.05,0.34,1.69,58.788845,2119.209961
24.744349,17851.03906,5171.77002,9.69,0.34,1.69,59.122597,2114.149902
24.400553,17731.91992,5146.410156,9.57,0.33,1.65,57.237896,2102.149902
23.926664,17568.5293,5088.629883,9.48,0.32,1.64,59.338551,2079.649902
24.112501,17440.58984,5039.779785,9.22,0.32,1.58,56.531136,2067.639893
24.251881,17630.26953,5089.209961,9.34,0.32,1.61,57.89558,2093.25
24.400553,17751.39063,5111.72998,9.6,0.33,1.62,59.426899,2108.570068
24.270468,17745.98047,5128.779785,9.52,0.36,1.62,57.934845,2108.629883
24.251881,17689.85938,5128.279785,9.17,0.33,1.54,59.260021,2103.840088
24.038168,17598.19922,5115.379883,8.83,0.33,1.52,57.345875,2098.040039
24.066046,17550.68945,5105.549805,8.91,0.37,1.6,57.542194,2093.320068
24.251881,17540.4707,5139.939941,8.79,0.38,1.65,58.023186,2099.840088
24.186834,17419.75,5056.439941,8.68,0.35,1.62,58.945904,2083.560059
23.963831,17373.38086,5043.540039,8.46,0.38,1.59,59.152042,2077.570068
24.381969,17615.16992,5101.799805,8.67,0.4,1.62,60.761894,2104.179932
23.889498,17402.83984,5036.790039,8.4,0.37,1.53,61.105457,2084.070068
24.028875,17402.50977,5044.390137,8.37,0.37,1.52,64.050293,2086.050049
23.963831,17408.25,5033.560059,8.12,0.4,1.58,60.81097,2083.389893
24.233297,17477.40039,5048.240234,8.05,0.41,1.61,60.879684,2091.540039
24.354092,17545.17969,5091.700195,7.98,0.4,1.58,61.714058,2102.439941
24.224003,17511.33984,5059.350098,8.08,0.42,1.6,61.262512,2096.919922
23.908081,17348.73047,5019.049805,7.66,0.39,1.5,62.028172,2079.610107
23.406317,16990.68945,4877.490234,7.62,0.39,1.5,65.434372,2035.72998
22.848803,16459.75,4706.040039,7.5,0.36,1.44,64.541107,1970.890015
22.179787,15871.34961,4526.25,7.01,0.33,1.39,61.301777,1893.209961
21.622269,15666.44043,4506.490234,7.16,0.36,1.48,60.69318,1867.609985
22.309874,16285.50977,4697.540039,7.19,0.35,1.49,57.669807,1940.51001
23.239063,16654.76953,4812.709961,7.98,0.36,1.49,59.613403,1987.660034
23.378443,16643.00977,4828.319824,8.56,0.38,1.52,60.114029,1988.869995
23.062517,16528.0293,4776.509766,9.18,0.39,1.54,59.181492,1972.180054
22.189075,16058.34961,4636.100098,8.47,0.39,1.49,58.219513,1913.849976
22.830219,16351.37988,4749.97998,8.63,0.37,1.52,58.101719,1948.859985
22.774467,16374.75977,4733.5,8.82,0.36,1.49,57.483303,1951.130005
22.300579,16102.37988,4683.919922,8.62,0.36,1.47,56.099228,1921.219971
23.192602,16492.67969,4811.930176,8.63,0.39,1.53,55.922535,1969.410034
22.811636,16253.57031,4756.529785,8.32,0.39,1.53,55.255035,1942.040039
22.932428,16330.40039,4796.25,8.53,0.39,1.55,55.451363,1952.290039
23.183315,16433.08984,4822.339844,8.35,0.4,1.52,56.776539,1961.050049
23.016058,16370.95996,4805.759766,8.22,0.4,1.51,54.499195,1953.030029
23.508524,16599.84961,4860.52002,8.43,0.47,1.61,54.528641,1978.089966
24.093918,16739.94922,4889.240234,8.88,0.46,1.62,57.650173,1995.310059
23.765791,16674.74023,4893.950195,8.8,0.39,1.5,58.19006,1990.199951
23.250162,16384.58008,4827.22998,8.49,0.35,1.45,59.328735,1958.030029
23.522038,16510.18945,4828.950195,8.71,0.36,1.51,57.748337,1966.969971
23.540789,16330.46973,4756.720215,8.63,0.35,1.44,55.844006,1942.73999
23.568914,16279.88965,4752.740234,8.37,0.34,1.47,55.706581,1938.76001
23.353289,16201.32031,4734.47998,8.4,0.32,1.44,59.682114,1932.23999
23.362663,16314.66992,4686.5,8.44,0.35,1.48,58.494362,1931.339966
22.790783,16001.88965,4543.970215,8.29,0.34,1.42,56.737274,1881.77002
23.034534,16049.12988,4517.319824,8.34,0.33,1.37,56.658745,1884.089966
23.643915,16284.7002,4620.160156,8.46,0.33,1.37,58.003555,1920.030029
23.615789,16272.00977,4627.080078,8.41,0.31,1.37,57.650173,1923.819946
23.878288,16472.36914,4707.779785,8.5,0.25,1.29,62.185226,1951.359985
25.143925,16776.42969,4781.259766,8.65,0.26,1.35,62.734932,1987.050049
25.584555,16790.18945,4748.359863,9.1,0.26,1.34,63.549675,1979.920044
26.034559,16912.28906,4791.149902,8.99,0.27,1.37,64.413498,1995.829956
26.278309,17050.75,4810.790039,9.32,0.27,1.4,64.344788,2013.430054
26.315807,17084.49023,4830.470215,9.3,0.28,1.41,66.612305,2014.890015
26.334555,17131.85938,4838.640137,8.83,0.28,1.41,65.50309,2017.459961
26.128307,17081.89063,4796.609863,8.67,0.27,1.36,65.512894,2003.689941
25.875181,16924.75,4782.850098,8.74,0.21,1.29,68.673698,1994.23999
26.278309,17141.75,4870.100098,8.75,0.22,1.34,68.46756,2023.859985
27.16894,17215.9707,4886.689941,8.82,0.23,1.36,68.016022,2033.109985
27.178312,17230.53906,4905.470215,8.65,0.23,1.35,66.97551,2033.660034
26.981436,17217.10938,4880.970215,8.63,0.23,1.4,68.938736,2030.77002
27.047064,17168.60938,4840.120117,8.5,0.23,1.37,67.868774,2018.939941
27.731445,17489.16016,4920.049805,8.51,0.23,1.36,67.957123,2052.51001
27.665817,17646.69922,5031.859863,8.44,0.24,1.43,69.881088,2075.149902
27.703316,17623.05078,5034.700195,8.29,0.25,1.41,67.574287,2071.179932
27.618942,17581.42969,5030.149902,8.17,0.29,1.38,67.888405,2065.889893
27.553314,17779.51953,5095.689941,8.57,0.33,1.47,68.055283,2090.350098
27.506441,17755.80078,5074.27002,8.5,0.33,1.53,65.76812,2089.409912
27.11269,17663.53906,5053.75,8.59,0.34,1.52,65.640518,2079.360107
27.562691,17828.75977,5127.149902,8.56,0.37,1.57,65.444183,2104.050049
27.740818,17918.15039,5145.129883,8.84,0.39,1.59,64.914116,2109.790039
27.693943,17867.58008,5142.47998,8.67,0.4,1.64,63.72636,2102.310059
27.787693,17863.42969,5127.740234,8.53,0.42,1.65,61.311596,2099.929932
28.050198,17910.33008,5147.120117,8.41,0.47,1.73,58.641609,2099.199951
27.890821,17730.48047,5095.299805,8.32,0.47,1.75,59.819538,2078.580078
28.237696,17758.21094,5083.240234,8.27,0.51,1.72,58.523811,2081.719971
28.753325,17702.2207,5067.02002,8.1,0.51,1.72,59.142227,2075
28.275196,17448.07031,5005.080078,7.86,0.51,1.73,58.837925,2045.969971
28.387699,17245.24023,4927.879883,7.64,0.5,1.67,58.975353,2023.040039
28.462698,17483.00977,4984.620117,7.86,0.5,1.66,59.868622,2053.189941
28.4252,17489.5,4986.02002,7.63,0.5,1.66,58.307858,2050.439941
28.6127,17737.16016,5075.200195,7.61,0.49,1.69,60.320168,2083.580078
28.378323,17732.75,5073.640137,7.56,0.49,1.68,60.369244,2081.23999
28.74395,17823.81055,5104.919922,7.54,0.49,1.7,58.720135,2089.169922
28.678324,17792.67969,5102.47998,7.59,0.5,1.7,58.425648,2086.590088
28.74395,17812.18945,5102.810059,7.79,0.52,1.66,60.379059,2089.139893
28.462698,17813.39063,5116.140137,7.82,0.52,1.66,59.26984,2088.870117
28.462698,17813.39063,5127.52002,7.63,0.5,1.64,59.073513,2090.110107
28.068947,17719.91992,5108.669922,7.52,0.51,1.65,59.48579,2080.409912
28.284573,17888.34961,5156.310059,7.49,0.51,1.59,62.28339,2102.629883
28.097071,17729.67969,5123.220215,7.24,0.52,1.63,61.556995,2079.51001
28.153324,17477.66992,5037.529785,7.43,0.57,1.74,61.871113,2049.620117
28.584572,17847.63086,5142.27002,7.22,0.6,1.71,63.981583,2091.689941
28.472075,17730.50977,5101.810059,6.73,0.67,1.67,61.517731,2077.070068
28.303324,17568,5098.240234,6.71,0.76,1.68,60.212189,2063.590088
28.565825,17492.30078,5022.870117,6.64,0.72,1.64,61.743504,2047.619995
28.734575,17574.75,5045.169922,6.5,0.71,1.68,61.4981,2052.22998
28.36895,17265.21094,4933.470215,6.4,0.68,1.56,61.252697,2012.369995
28.36895,17368.5,4952.22998,6.39,0.68,1.66,58.945904,2021.939941
28.4252,17524.91016,4995.359863,6.51,0.69,1.71,59.240387,2043.410034
29.043951,17749.08984,5071.129883,6.26,0.7,1.75,61.046558,2073.070068
28.855047,17495.83984,5002.549805,6.14,0.69,1.73,58.150799,2041.890015
28.600027,17128.55078,4923.080078,6.12,0.67,1.67,58.425648,2005.550049
28.713367,17251.61914,4968.919922,6.08,0.64,1.67,58.975353,2021.150024
28.798374,17417.26953,5001.109863,6.19,0.66,1.71,59.750828,2038.969971
29.232855,17602.60938,5045.930176,6.51,0.65,1.74,61.704239,2064.290039
29.119511,17552.16992,5048.490234,6.51,0.64,1.73,62.018356,2060.98999
29.185629,17528.26953,5040.990234,6.35,0.66,1.73,60.938583,2056.5
29.544546,17720.98047,5107.939941,6.48,0.67,1.81,61.252697,2078.360107
29.327307,17603.86914,5065.850098,6.25,0.64,1.8,60.909134,2063.360107
29.421759,17425.0293,5007.410156,6.23,0.65,1.76,60.791336,2043.939941
29.006168,17148.93945,4903.089844,6.26,0.61,1.73,61.331226,2012.660034
29.034502,17158.66016,4891.430176,6.12,0.68,1.73,61.42939,2016.709961
28.571693,16906.50977,4835.759766,5.88,0.67,1.65,61.920197,1990.26001
27.362709,16514.09961,4689.430176,5.78,0.66,1.61,64.531288,1943.089966
26.871561,16346.4502,4643.629883,5.67,0.64,1.57,62.607323,1922.030029
26.994345,16398.57031,4637.990234,5.35,0.63,1.58,61.52755,1923.670044
27.051016,16516.2207,4685.919922,5.4,0.62,1.55,59.868622,1938.680054
26.67321,16151.41016,4526.060059,5.31,0.6,1.51,60.585201,1890.280029
27.447714,16379.04981,4615,5.49,0.55,1.52,59.907887,1921.839966
26.909338,15988.08008,4488.419922,5.61,0.49,1.46,60.977844,1880.329956
26.909338,16016.01953,4476.950195,5.58,0.48,1.49,59.760643,1881.329956
26.446526,15766.74023,4471.689941,5.51,0.43,1.44,62.1656,1859.329956
27.003792,15882.67969,4472.060059,4.57,0.44,1.44,63.922688,1868.98999
26.67321,16093.50977,4591.180176,4.83,0.47,1.49,64.462578,1906.900024
26.484308,15885.21973,4518.490234,4.51,0.47,1.47,64.403679,1877.079956
26.739325,16167.23047,4567.669922,4.66,0.47,1.45,67.701904,1903.630005
26.446526,15944.45996,4468.169922,4.79,0.47,1.43,67.849144,1882.949951
26.644871,16069.63965,4506.680176,5.09,0.47,1.4,68.212334,1893.359985
27.485495,16466.30078,4613.950195,5.12,0.47,1.33,69.419731,1940.23999
27.051016,16449.17969,4620.370117,4.86,0.47,1.38,71.23571,1939.380005
26.67321,16153.54004,4516.950195,4.64,0.54,1.28,71.196442,1903.030029
27.079351,16336.66016,4504.240234,4.98,0.54,1.27,73.817352,1912.530029
27.561056,16416.58008,4509.560059,4.89,0.52,1.25,75.387939,1915.449951
26.956568,16204.96973,4363.140137,4.81,0.55,1.25,76.860359,1880.050049
26.607092,16027.04981,4283.75,4.71,0.51,1.16,83.55497,1853.439941
26.710993,16014.37988,4268.759766,4.51,0.52,1.15,82.504639,1852.209961
26.729877,15914.74023,4283.589844,4.47,0.52,1.15,83.103424,1851.859985
25.92704,15660.17969,4266.839844,4.48,0.47,1.11,86.244583,1829.079956
26.692099,15973.83984,4337.509766,4.54,0.51,1.2,88.620087,1864.780029
27.25881,16196.41016,4435.959961,4.6,0.51,1.23,82.858017,1895.579956
27.712179,16453.83008,4534.060059,4.84,0.53,1.26,85.547638,1926.819946
27.466606,16413.42969,4487.540039,4.69,0.53,1.21,88.600456,1917.829956
27.409935,16391.99023,4504.430176,4.63,0.53,1.24,89.179604,1917.780029
27.778296,16620.66016,4570.609863,4.79,0.55,1.25,89.169792,1945.5
27.598837,16431.7793,4503.580078,4.62,0.55,1.23,90.082695,1921.27002
27.353262,16484.99023,4542.609863,4.77,0.55,1.21,89.3563,1929.800049
27.829302,16697.28906,4582.200195,4.81,0.56,1.16,88.865494,1951.699951
27.991154,16639.9707,4590.470215,4.74,0.6,1.23,87.736633,1948.050049
27.743616,16516.5,4557.950195,4.82,0.62,1.22,89.57225,1932.22998
28.448154,16865.08008,4689.600098,4.91,0.68,1.31,86.146431,1978.349976
28.733778,16899.32031,4703.419922,4.98,0.67,1.34,86.980789,1986.449951
28.77186,16943.90039,4707.419922,4.97,0.65,1.33,88.266708,1993.400024
29.00036,17006.76953,4717.02002,5.17,0.67,1.38,89.33667,1999.98999
